time,open,high,low,close,volume
2020-01-15 20:00:00,319.371081522,319.371081522,319.361364152,319.371081522,1312
2020-01-15 19:59:00,319.400233632,319.400233632,319.351646782,319.351646782,2250
2020-01-15 19:58:00,319.332212042,319.390516262,319.332212042,319.390516262,4000
2020-01-15 19:57:00,319.380798892,319.400233632,319.361364152,319.361364152,2252
2020-01-15 19:56:00,319.400233632,319.419668372,319.400233632,319.419668372,700
2020-01-15 19:55:00,319.419668372,319.419668372,319.419668372,319.419668372,1425
2020-01-15 19:52:00,319.409951002,319.409951002,319.380798892,319.380798892,2182
2020-01-15 19:51:00,319.419668372,319.419668372,319.419668372,319.419668372,301
2020-01-15 19:49:00,319.458537852,319.458537852,319.458537852,319.458537852,170
2020-01-15 19:48:00,319.497407332,319.497407332,319.497407332,319.497407332,103
2020-01-15 19:46:00,319.458537852,319.468255222,319.458537852,319.468255222,2102
2020-01-15 19:45:00,319.497407332,319.497407332,319.497407332,319.497407332,311
2020-01-15 19:44:00,319.477972592,319.477972592,319.477972592,319.477972592,303
2020-01-15 19:43:00,319.477972592,319.477972592,319.429385742,319.429385742,351
2020-01-15 19:42:00,319.448820482,319.448820482,319.448820482,319.448820482,202
2020-01-15 19:41:00,319.497407332,319.497407332,319.497407332,319.497407332,2079
2020-01-15 19:39:00,319.468255222,319.468255222,319.458537852,319.458537852,1125
2020-01-15 19:37:00,319.468255222,319.468255222,319.468255222,319.468255222,150
2020-01-15 19:35:00,319.448820482,319.448820482,319.448820482,319.448820482,125
2020-01-15 19:34:00,319.439103112,319.439103112,319.439103112,319.439103112,3000
2020-01-15 19:33:00,319.380798892,319.380798892,319.380798892,319.380798892,200
2020-01-15 19:32:00,319.409951002,319.409951002,319.409951002,319.409951002,111
2020-01-15 19:30:00,319.468255222,319.468255222,319.409951002,319.409951002,1160
2020-01-15 19:25:00,319.448820482,319.448820482,319.448820482,319.448820482,200
2020-01-15 19:24:00,319.448820482,319.448820482,319.448820482,319.448820482,120
2020-01-15 19:23:00,319.380798892,319.448820482,319.380798892,319.448820482,346
2020-01-15 19:22:00,319.477972592,319.477972592,319.380798892,319.380798892,2093
2020-01-15 19:20:00,319.545994182,319.545994182,319.545994182,319.545994182,102
2020-01-15 19:17:00,319.555711552,319.555711552,319.555711552,319.555711552,300
2020-01-15 19:15:00,319.468255222,319.516842072,319.468255222,319.516842072,1200
2020-01-15 19:11:00,319.380798892,319.380798892,319.341929412,319.341929412,992
2020-01-15 19:10:00,319.390516262,319.390516262,319.390516262,319.390516262,132
2020-01-15 19:09:00,319.429385742,319.429385742,319.380798892,319.390516262,4110
2020-01-15 19:08:00,319.429385742,319.439103112,319.409951002,319.439103112,5446
2020-01-15 19:06:00,319.448820482,319.448820482,319.439103112,319.439103112,996
2020-01-15 19:04:00,319.448820482,319.507124702,319.429385742,319.507124702,850
2020-01-15 19:03:00,319.487689962,319.487689962,319.448820482,319.448820482,2944
2020-01-15 19:02:00,319.487689962,319.497407332,319.487689962,319.497407332,456
2020-01-15 18:59:00,319.487689962,319.487689962,319.487689962,319.487689962,210
2020-01-15 18:55:00,319.507124702,319.507124702,319.507124702,319.507124702,320
2020-01-15 18:54:00,319.507124702,319.516842072,319.507124702,319.507124702,789
2020-01-15 18:53:00,319.507124702,319.507124702,319.507124702,319.507124702,113
2020-01-15 18:51:00,319.487689962,319.507124702,319.487689962,319.507124702,2690
2020-01-15 18:50:00,319.507124702,319.507124702,319.487689962,319.487689962,1514
2020-01-15 18:49:00,319.516842072,319.516842072,319.507124702,319.507124702,404
2020-01-15 18:48:00,319.536276812,319.536276812,319.507124702,319.507124702,988
2020-01-15 18:47:00,319.604298401,319.604298401,319.555711552,319.555711552,1350
2020-01-15 18:46:00,319.633450511,319.633450511,319.584863662,319.584863662,1110
2020-01-15 18:45:00,319.565428922,319.633450511,319.565428922,319.633450511,1837
2020-01-15 18:44:00,319.545994182,319.575146292,319.545994182,319.565428922,1800
2020-01-15 18:43:00,319.526559442,319.526559442,319.526559442,319.526559442,490
2020-01-15 18:42:00,319.526559442,319.526559442,319.526559442,319.526559442,700
2020-01-15 18:41:00,319.526559442,319.526559442,319.526559442,319.526559442,800
2020-01-15 18:40:00,319.536276812,319.536276812,319.507124702,319.507124702,985
2020-01-15 18:39:00,319.526559442,319.526559442,319.507124702,319.507124702,5524
2020-01-15 18:38:00,319.526559442,319.526559442,319.526559442,319.526559442,319
2020-01-15 18:37:00,319.555711552,319.555711552,319.545994182,319.545994182,300
2020-01-15 18:36:00,319.555711552,319.555711552,319.507124702,319.555711552,3100
2020-01-15 18:35:00,319.555711552,319.555711552,319.555711552,319.555711552,262
2020-01-15 18:33:00,319.565428922,319.565428922,319.565428922,319.565428922,134
2020-01-15 18:32:00,319.575146292,319.575146292,319.575146292,319.575146292,120
2020-01-15 18:31:00,319.604298401,319.604298401,319.565428922,319.565428922,4270
2020-01-15 18:30:00,319.604298401,319.604298401,319.584863662,319.594581031,2300
2020-01-15 18:29:00,319.604298401,319.623733141,319.604298401,319.623733141,12516
2020-01-15 18:28:00,319.643167881,319.652885251,319.643167881,319.652885251,400
2020-01-15 18:27:00,319.633450511,319.662602621,319.633450511,319.662602621,616
2020-01-15 18:25:00,319.633353338,319.652885251,319.623733141,319.652885251,5279
2020-01-15 18:24:00,319.662602621,319.662602621,319.662602621,319.662602621,620
2020-01-15 18:23:00,319.623733141,319.623733141,319.623733141,319.623733141,300
2020-01-15 18:22:00,319.652885251,319.652885251,319.633450511,319.633450511,1629
2020-01-15 18:21:00,319.633450511,319.672319991,319.633450511,319.672319991,3303
2020-01-15 18:20:00,319.701472101,319.701472101,319.701472101,319.701472101,4313
2020-01-15 18:19:00,319.594581031,319.740341581,319.594581031,319.740341581,22519
2020-01-15 18:18:00,319.507124702,319.594581031,319.507124702,319.555711552,13114
2020-01-15 18:17:00,319.497407332,319.507124702,319.497407332,319.507124702,1246
