time,open,high,low,close,volume
2020-04-14 16:38:00,73.5740912582,73.5740912582,73.5740912582,73.5740912582,235
2020-04-14 16:02:00,73.7923838406,73.7923838406,73.7923838406,73.7923838406,1590
2020-04-14 16:01:00,73.7544199132,73.7828928588,73.7544199132,73.7828928588,2449
2020-04-14 16:00:00,73.7496744223,73.8208567861,73.7259469677,73.7639108951,212285
2020-04-14 15:59:00,73.7828928588,73.8018748225,73.7354379495,73.7449289314,148557
2020-04-14 15:58:00,73.8635662044,73.8683116954,73.7828928588,73.7923838406,55749
2020-04-14 15:57:00,73.8113658043,73.8683116954,73.8018748225,73.8588207135,52116
2020-04-14 15:56:00,73.8967846409,73.8967846409,73.8018748225,73.8113658043,24975
2020-04-14 15:55:00,73.9062756227,73.9157666046,73.830347768,73.8872936591,37502
2020-04-14 15:54:00,73.9157666046,73.9347485683,73.8778026772,73.9110211137,15820
2020-04-14 15:53:00,73.8778026772,73.9584760229,73.8635662044,73.9157666046,29047
2020-04-14 15:52:00,73.8778026772,73.9252575864,73.830347768,73.8778026772,78693
2020-04-14 15:51:00,74.0011854412,74.1055862415,73.8588207135,73.8872936591,144441
2020-04-14 15:50:00,73.8113658043,73.9822034775,73.7914347424,73.953730532,32959
2020-04-14 15:49:00,73.8398387498,73.8778026772,73.8018748225,73.8113658043,56263
2020-04-14 15:48:00,73.7828928588,73.8678371463,73.7828928588,73.8493297317,13340
2020-04-14 15:47:00,73.7354379495,73.7876383497,73.7259469677,73.7828928588,29647
2020-04-14 15:46:00,73.6784920585,73.7544199132,73.6595100948,73.7354379495,24828
2020-04-14 15:45:00,73.7544199132,73.7544199132,73.6690010766,73.6690010766,26315
2020-04-14 15:44:00,73.8113658043,73.8207618763,73.7449289314,73.7639108951,85749
2020-04-14 15:43:00,73.8723928176,73.8723928176,73.8018748225,73.8113658043,52113
2020-04-14 15:42:00,73.9062756227,73.9110211137,73.8588207135,73.8683116954,34894
2020-04-14 15:41:00,73.8113658043,73.9300030774,73.8113658043,73.9110211137,16770
2020-04-14 15:40:00,73.8588207135,73.8588207135,73.7828928588,73.8018748225,22035
2020-04-14 15:39:00,73.830347768,73.8967846409,73.830347768,73.8398387498,39914
2020-04-14 15:38:00,73.8967846409,73.9015301318,73.8113658043,73.8208567861,19438
2020-04-14 15:37:00,73.830347768,73.9347485683,73.830347768,73.8967846409,8215
2020-04-14 15:36:00,73.7828928588,73.8445842408,73.7734018769,73.830347768,12094
2020-04-14 15:35:00,73.770744402,73.8493297317,73.770744402,73.7734018769,14689
2020-04-14 15:34:00,73.7449289314,73.7923838406,73.7259469677,73.7639108951,23636
2020-04-14 15:33:00,73.8493297317,73.8778026772,73.7544199132,73.7544199132,16497
2020-04-14 15:32:00,73.8493297317,73.8967846409,73.8398387498,73.8398387498,14155
2020-04-14 15:31:00,73.8967846409,73.9252575864,73.8256022771,73.8588207135,12194
2020-04-14 15:30:00,73.8113658043,73.9062756227,73.8018748225,73.9062756227,18968
2020-04-14 15:29:00,73.9252575864,73.9252575864,73.8018748225,73.8018748225,7686
2020-04-14 15:28:00,73.8778026772,73.9252575864,73.8588207135,73.90247923,8850
2020-04-14 15:27:00,73.8113658043,73.8872936591,73.7828928588,73.8683116954,9763
2020-04-14 15:26:00,73.7449289314,73.8493297317,73.7449289314,73.8350932589,8930
2020-04-14 15:25:00,73.7164559859,73.7734018769,73.706965004,73.7449289314,12045
2020-04-14 15:24:00,73.7828928588,73.8018748225,73.6879830403,73.7164559859,7439
2020-04-14 15:23:00,73.7544199132,73.8398387498,73.7544199132,73.7923838406,7115
2020-04-14 15:22:00,73.7544199132,73.7923838406,73.7354379495,73.7639108951,6308
2020-04-14 15:21:00,73.8018748225,73.8018748225,73.7117104949,73.7449289314,19548
2020-04-14 15:20:00,73.8588207135,73.8683116954,73.7639108951,73.7923838406,16493
2020-04-14 15:19:00,73.8778026772,73.9157666046,73.8493297317,73.8683116954,18591
2020-04-14 15:18:00,73.8208567861,73.8872936591,73.8018748225,73.8683116954,10650
2020-04-14 15:17:00,73.8018748225,73.830347768,73.7544199132,73.8018748225,12023
2020-04-14 15:16:00,73.9252575864,73.938544961,73.8208567861,73.8208567861,10890
2020-04-14 15:15:00,73.9062756227,73.9632215138,73.8967846409,73.953730532,6667
2020-04-14 15:14:00,73.8588207135,73.9252575864,73.8588207135,73.8977337391,15498
2020-04-14 15:13:00,73.8493297317,73.8967846409,73.8493297317,73.8588207135,6531
2020-04-14 15:12:00,73.8778026772,73.8872936591,73.8493297317,73.8493297317,7329
2020-04-14 15:11:00,73.9062756227,73.923928849,73.830347768,73.8588207135,13248
2020-04-14 15:10:00,73.8778026772,73.953730532,73.8778026772,73.9062756227,13004
2020-04-14 15:09:00,73.9347485683,73.9442395501,73.8588207135,73.8778026772,10402
2020-04-14 15:08:00,74.0010905314,74.0010905314,73.9252575864,73.9300030774,13644
2020-04-14 15:07:00,73.9347485683,73.9822034775,73.9157666046,73.9822034775,19297
2020-04-14 15:06:00,73.9632215138,74.0011854412,73.9442395501,73.953730532,8633
2020-04-14 15:05:00,73.9651197102,73.9916944593,73.953730532,73.9727124957,15910
2020-04-14 15:04:00,73.8967846409,73.9916944593,73.8967846409,73.9679670047,16164
2020-04-14 15:03:00,73.8683116954,73.9062756227,73.8588207135,73.9005810336,14130
2020-04-14 15:02:00,74.0010905314,74.0010905314,73.8588207135,73.8635662044,25598
2020-04-14 15:01:00,74.0391493686,74.0391493686,73.9822034775,74.0011854412,8818
2020-04-14 15:00:00,74.0391493686,74.0960952596,74.0296583867,74.0486403504,8877
2020-04-14 14:59:00,74.010676423,74.0391493686,73.9916944593,74.0329802304,7151
2020-04-14 14:58:00,73.9916944593,74.0201674049,73.9632215138,73.9822034775,11320
2020-04-14 14:57:00,74.0011854412,74.0391493686,73.9964399503,74.0030836376,26738
2020-04-14 14:56:00,73.953730532,74.0194081263,73.953730532,74.0011854412,6489
2020-04-14 14:55:00,73.9062756227,73.9916944593,73.9062756227,73.9622724156,7293
2020-04-14 14:54:00,73.9497443196,73.9497443196,73.9062756227,73.9116854824,20373
2020-04-14 14:53:00,73.9727124957,73.9822034775,73.9347485683,73.9442395501,8200
2020-04-14 14:52:00,73.9442395501,73.9888471648,73.9442395501,73.9727124957,4444
2020-04-14 14:51:00,73.9442395501,73.9632215138,73.9252575864,73.9632215138,9178
